"USERID","AGE","GENDER","AREA","JOB","INCOME","EDUCATION","FAMILY","INTEREST","DEVICE"
"097c6776-43a6-4c4c-94ba-1a9179f2b9e2","55-64","女性","鹿児島県","デザイナー","500-700万円","大卒","既婚","テクノロジー","マルチデバイス"
"8b822974-91f0-46e1-bcb2-7c03402bdc12","35-44","その他","栃木県","エンジニア","300万円未満","大学院卒","独身","読書","スマホ中心"
"595accf5-7f3c-49af-99db-01ec357750db","55-64","その他","秋田県","フリーランス","1000万円以上","専門学校卒","既婚","アウトドア","スマホ中心"
"d41dcd47-b18a-4545-8ac3-20e49541ac0a","65+","女性","熊本県","会社員","500-700万円","高卒","子供あり","スポーツ","スマホ中心"
"16cf1292-0c54-454d-82ab-3b3502ea1a24","65+","女性","新潟県","研究者","500-700万円","専門学校卒","子供あり","映画鑑賞","マルチデバイス"
"2ed80bc5-0b45-4cd9-8dc5-e761acec9462","65+","その他","岩手県","無職","700-1000万円","専門学校卒","子供あり","テクノロジー","スマホ中心"
"446193f2-833f-4abd-91a7-8504931e514a","18-24","男性","三重県","会社員","1000万円以上","専門学校卒","子供あり","プログラミング","マルチデバイス"
"11d04886-fa7c-4747-800b-c6086bfe10aa","65+","その他","三重県","フリーランス","300万円未満","高卒","既婚","投資","スマホ中心"
"07548bdd-f761-462e-8374-0d75b0d874cc","65+","男性","兵庫県","学生","300-500万円","大学院卒","既婚","写真撮影","スマホ中心"
"139c085c-b8fd-4c7b-b872-379f425d7ad9","18-24","女性","山形県","研究者","700-1000万円","専門学校卒","既婚","テクノロジー","スマホ中心"
"16ff99ff-b8e1-4e53-8d64-3c3a249c5087","35-44","女性","山梨県","公務員","300万円未満","専門学校卒","独身","写真撮影","スマホ中心"
"dac4752c-24af-4bd9-8fa2-7ffe6a27d81c","65+","男性","広島県","フリーランス","300万円未満","大卒","子供あり","投資","マルチデバイス"
"41047bed-de69-4498-96ea-9b10c66c136d","65+","男性","佐賀県","アーティスト","300-500万円","大学院卒","既婚","アウトドア","PC中心"
"725ee293-f296-490a-be72-405736109aba","65+","その他","愛媛県","エンジニア","1000万円以上","専門学校卒","既婚","写真撮影","スマホ中心"
"4977c83c-957b-4fb7-a6b8-3242a9bcf811","25-34","女性","富山県","無職","500-700万円","大学院卒","独身","旅行","PC中心"
"e82c2da5-7582-4932-af64-9dca129b17ed","55-64","その他","石川県","公務員","300-500万円","大学院卒","子供あり","ファッション","マルチデバイス"
"344a245e-ec58-4a6f-a53e-10735ce031b6","55-64","その他","島根県","公務員","300-500万円","大卒","子供あり","写真撮影","マルチデバイス"
"d34f5d0d-bc65-4f4e-ad6a-aa4f7e213af4","18-24","その他","広島県","経営者","700-1000万円","専門学校卒","既婚","料理","スマホ中心"
"22d2f934-7cc7-4380-b9f8-0d9e461a313d","18-24","その他","香川県","主婦","700-1000万円","専門学校卒","独身","スポーツ","マルチデバイス"
"e1a85bfc-e7c4-4e27-b21f-48e1db744adf","55-64","女性","岩手県","教師","1000万円以上","大学院卒","既婚","ファッション","マルチデバイス"
"a3a455b5-3896-4ac1-a6af-ee6dd524d08d","18-24","男性","和歌山県","無職","500-700万円","高卒","既婚","ファッション","PC中心"
"66af87ac-d2bd-4407-b529-f958b793a0bb","18-24","女性","福岡県","販売員","500-700万円","専門学校卒","独身","投資","スマホ中心"
"8b866f35-fcdf-46ff-a2c8-2036349393f6","35-44","その他","広島県","販売員","500-700万円","高卒","子供あり","アウトドア","マルチデバイス"
"9a4fc363-6c5f-419a-b132-96ae6cc6d0db","45-54","その他","大阪府","弁護士","300-500万円","大卒","子供あり","写真撮影","マルチデバイス"
"90a15e1b-9466-4a57-b31f-fd99c8a45ca0","65+","男性","岡山県","研究者","300-500万円","高卒","子供あり","読書","マルチデバイス"
"8a5469a5-f274-4c08-b996-f8739cf84efa","65+","その他","山梨県","販売員","1000万円以上","大卒","子供あり","プログラミング","PC中心"
"2f20b01d-90ef-43a6-a209-4735db8fa8e2","18-24","男性","福島県","医師","700-1000万円","専門学校卒","既婚","料理","スマホ中心"
"71d78135-cb9b-4f54-b870-5cbb8dcf8c54","18-24","男性","大阪府","研究者","500-700万円","大学院卒","既婚","音楽","スマホ中心"
"eed162f0-84b0-49ea-9981-56e288cc9e36","65+","女性","大分県","デザイナー","500-700万円","大卒","既婚","ファッション","PC中心"
"804ec4d0-ac24-468d-8e05-1814447d252b","65+","男性","宮崎県","学生","300-500万円","大学院卒","既婚","音楽","PC中心"
"6ce3664b-262c-4bbb-9e87-1bf2e836d4bb","35-44","女性","奈良県","販売員","300-500万円","高卒","独身","アウトドア","スマホ中心"
"566c7efb-b32d-43fe-80e0-efce8e961383","65+","その他","三重県","主婦","300万円未満","専門学校卒","独身","ガーデニング","マルチデバイス"
"734d0c89-d1cd-4bfb-9081-9f810b87f169","65+","男性","島根県","研究者","300万円未満","専門学校卒","既婚","アウトドア","PC中心"
"a817387d-063d-448b-8e81-1febe53a4de4","55-64","その他","静岡県","デザイナー","1000万円以上","大卒","子供あり","読書","マルチデバイス"
"df6bc985-7662-462f-9844-9a431c7b0e04","45-54","女性","福島県","医師","1000万円以上","大学院卒","既婚","ペット","PC中心"
"ae654de3-29ed-4a06-824d-e0888a89e684","35-44","その他","石川県","会社員","1000万円以上","大学院卒","既婚","スポーツ","スマホ中心"
"e686cec8-71ec-4ec4-8e7b-91c488a99931","18-24","女性","青森県","デザイナー","300万円未満","大卒","独身","ゲーム","スマホ中心"
"27ee68b4-83fa-44bd-bd74-8590ca8e2fcf","45-54","その他","香川県","販売員","700-1000万円","大卒","既婚","テクノロジー","マルチデバイス"
"cffb2f06-a6d9-4235-8974-65282087010c","35-44","その他","宮城県","経営者","500-700万円","高卒","子供あり","旅行","PC中心"
"6432aa4e-1dfd-4a1a-b04d-be79cb8f4c94","25-34","その他","栃木県","弁護士","1000万円以上","高卒","独身","写真撮影","スマホ中心"
"ed3f5755-1c46-42c4-9957-8468ab60ad43","35-44","その他","栃木県","弁護士","300万円未満","大卒","子供あり","ペット","スマホ中心"
"3b77db7e-c2f7-4df8-910e-1cd730e3d253","45-54","男性","福井県","デザイナー","700-1000万円","高卒","子供あり","スポーツ","マルチデバイス"
"8322278f-27b3-4fbe-ba28-d590771134c0","65+","その他","三重県","アーティスト","700-1000万円","高卒","子供あり","旅行","マルチデバイス"
"3c488037-1c24-48c4-86df-bc8dc7abf2ab","55-64","男性","熊本県","教師","1000万円以上","高卒","子供あり","ペット","PC中心"
"67e261aa-b753-4aa0-ad44-f90400880c77","35-44","女性","岡山県","研究者","700-1000万円","大卒","子供あり","ペット","PC中心"
"e79dcdc4-60ee-41fa-bbab-1c4e6c293569","25-34","その他","長野県","公務員","1000万円以上","大学院卒","子供あり","ファッション","マルチデバイス"
"d5374304-54aa-4e05-89bd-cec4b5cb6c18","65+","男性","島根県","フリーランス","300-500万円","高卒","独身","料理","スマホ中心"
"58656efb-1d75-4f74-b6b6-8d0bf4150986","25-34","女性","広島県","無職","1000万円以上","高卒","既婚","ガーデニング","PC中心"
"d6d42d66-b2b6-4d6e-87c2-ffa6180550bb","18-24","その他","長崎県","販売員","300-500万円","専門学校卒","独身","ガーデニング","マルチデバイス"
"9b568eac-151a-4530-b819-b4d609d4eeb0","65+","女性","石川県","公務員","500-700万円","大卒","既婚","読書","スマホ中心"
"a6e2982d-f83b-4310-a214-8a37da3be195","55-64","男性","茨城県","会社員","500-700万円","大卒","独身","ガーデニング","スマホ中心"
"27767483-aaf6-40fb-bf17-7929d1fb7f17","25-34","男性","徳島県","フリーランス","700-1000万円","高卒","独身","読書","スマホ中心"
"9c64b5b9-7849-4833-b9b7-c606e8cb7619","35-44","女性","埼玉県","無職","700-1000万円","専門学校卒","独身","音楽","マルチデバイス"
"95843d80-27d6-4cad-8df4-b214dd54d43a","55-64","その他","山口県","主婦","700-1000万円","大学院卒","独身","写真撮影","スマホ中心"
"0b0de202-24e2-4ba2-b7be-270e4a4db709","35-44","女性","愛媛県","無職","500-700万円","専門学校卒","既婚","テクノロジー","スマホ中心"
"df30e4e7-c1a0-4eae-ab4a-feebddd2609c","25-34","女性","広島県","エンジニア","700-1000万円","高卒","子供あり","ゲーム","マルチデバイス"
"249cf615-4301-44be-931d-0cb387a3dc43","45-54","女性","福島県","学生","300-500万円","高卒","子供あり","プログラミング","PC中心"
"c6b452a2-58e7-4801-84f5-df01cf4ae3be","45-54","男性","熊本県","エンジニア","1000万円以上","大学院卒","既婚","スポーツ","スマホ中心"
"111f1aaa-23f8-43ac-a4d5-d0c3479d3db4","18-24","女性","鹿児島県","研究者","300万円未満","高卒","子供あり","テクノロジー","PC中心"
"b146e090-5ee2-4c29-9897-7e483fde1362","25-34","男性","宮城県","研究者","300万円未満","高卒","独身","ペット","マルチデバイス"
"939afb35-8613-4c31-91b0-bcea1dde2ac4","65+","その他","秋田県","学生","1000万円以上","高卒","既婚","読書","PC中心"
"fb4927aa-8478-49f0-9dca-10c3af1611b7","45-54","女性","京都府","フリーランス","500-700万円","大卒","子供あり","プログラミング","マルチデバイス"
"11368046-659b-473c-87de-f4dedc008eb4","45-54","男性","北海道","主婦","700-1000万円","高卒","子供あり","旅行","PC中心"
"ef852e88-590b-40f2-9df7-0df47b69f5f7","25-34","その他","青森県","主婦","300万円未満","高卒","独身","ファッション","マルチデバイス"
"d658e63b-2ddd-440f-ba2f-61a3d19af2d9","25-34","男性","山梨県","無職","700-1000万円","大卒","独身","テクノロジー","マルチデバイス"
"7ae8f66e-5f2f-48b4-a063-a612767d0759","18-24","女性","福岡県","学生","700-1000万円","大学院卒","独身","スポーツ","マルチデバイス"
"2e140aad-7c12-40f9-84e1-77b062fc9743","55-64","女性","沖縄県","経営者","300-500万円","大卒","既婚","テクノロジー","PC中心"
"4ee4d730-9108-43fe-a3b5-9b18e348c72f","35-44","その他","兵庫県","医師","700-1000万円","大学院卒","子供あり","ペット","スマホ中心"
"95b01b95-e410-4ebf-a55d-abcc7cf7acfe","25-34","男性","鳥取県","フリーランス","300万円未満","大学院卒","既婚","プログラミング","マルチデバイス"
"9d41ab49-68b5-4ae7-971b-9a584b07b843","18-24","女性","富山県","エンジニア","1000万円以上","高卒","子供あり","音楽","スマホ中心"
"8db8357b-935b-4353-9af7-23030b0e4580","65+","男性","大分県","デザイナー","1000万円以上","専門学校卒","子供あり","音楽","スマホ中心"
"3343cc44-39a0-45cd-9810-2f90302be062","35-44","女性","鳥取県","無職","1000万円以上","大学院卒","独身","映画鑑賞","スマホ中心"
"af610a70-57b5-442f-9933-80bbc874c149","35-44","女性","佐賀県","会社員","500-700万円","高卒","既婚","写真撮影","PC中心"
"7087c59b-d07f-4438-9b10-e602904d4d13","25-34","男性","群馬県","弁護士","700-1000万円","大卒","子供あり","アウトドア","PC中心"
"80fb9fc9-aef2-4d85-bc9a-cc80b7b5ed09","18-24","女性","東京都","販売員","300-500万円","専門学校卒","子供あり","テクノロジー","PC中心"
"80119a9f-fcee-4e69-8e1e-7420dde07a1c","65+","男性","岡山県","デザイナー","500-700万円","大卒","独身","映画鑑賞","マルチデバイス"
"d466cf9f-3164-43a4-a8c9-fb626951366a","35-44","その他","長崎県","フリーランス","1000万円以上","高卒","子供あり","ガーデニング","マルチデバイス"
"d2accb4e-8ad9-4f87-a64f-d0214147f653","45-54","女性","埼玉県","主婦","1000万円以上","大学院卒","既婚","ペット","PC中心"
"3d7ffc50-e1b7-4bbe-9ead-ec2ae1d24595","18-24","女性","宮城県","無職","300-500万円","大学院卒","独身","写真撮影","PC中心"
"bb3ca781-544a-4d33-94fb-9f7205da3841","25-34","男性","岐阜県","フリーランス","300-500万円","専門学校卒","子供あり","ガーデニング","PC中心"
"70e79740-1242-4037-9928-26dda864d144","18-24","その他","沖縄県","フリーランス","300-500万円","高卒","子供あり","写真撮影","スマホ中心"
"6f6ef9c9-a861-4c6e-ab3f-189db08e7971","35-44","その他","宮崎県","医師","700-1000万円","大卒","既婚","アウトドア","マルチデバイス"
"ce9b49ac-d089-49b1-b15f-e38585a66f60","18-24","男性","沖縄県","弁護士","300万円未満","大卒","子供あり","読書","PC中心"
"d9622b6b-d292-40dd-b086-c6baeb736a78","35-44","その他","熊本県","経営者","700-1000万円","大卒","独身","ペット","スマホ中心"
"579794a1-747d-4c85-88d3-3c379d0fa08a","18-24","女性","長崎県","学生","700-1000万円","大学院卒","既婚","旅行","PC中心"
"df1e5258-ef10-417c-a2e4-bfb0c417f6bc","35-44","男性","新潟県","経営者","300-500万円","大卒","子供あり","ペット","スマホ中心"
"afb44fff-9051-4a26-bf39-a9b722f4dbfc","18-24","男性","東京都","販売員","1000万円以上","高卒","独身","テクノロジー","PC中心"
"ff505cb8-577c-4352-8c6b-5ee40b6aee45","35-44","女性","愛知県","経営者","300-500万円","大卒","独身","スポーツ","スマホ中心"
"5c4a1678-8396-42b0-94b8-4e1f3be3b6bb","45-54","女性","高知県","弁護士","500-700万円","大学院卒","子供あり","プログラミング","PC中心"
"add1a535-49ff-4938-b49f-a5c90df89e96","45-54","女性","広島県","主婦","1000万円以上","大卒","既婚","ガーデニング","スマホ中心"
"6a54d7ff-8076-4917-8fa2-730452cd4f36","18-24","その他","青森県","アーティスト","1000万円以上","大卒","独身","旅行","PC中心"
"64bdd551-1d0c-4303-b711-7e299da2759b","25-34","その他","沖縄県","経営者","300万円未満","高卒","既婚","アウトドア","マルチデバイス"
"cfdebcd3-3a78-46a7-8774-304ee48cdb08","35-44","その他","山形県","デザイナー","300-500万円","大卒","独身","アウトドア","スマホ中心"
"5ee97a11-a07d-4f0f-aca1-b0e609ba8f9b","65+","その他","神奈川県","教師","500-700万円","専門学校卒","独身","映画鑑賞","スマホ中心"
"45b5302e-3d91-48d3-ae96-10fdcda8a371","18-24","その他","京都府","販売員","300-500万円","大学院卒","既婚","写真撮影","マルチデバイス"
"e32c7512-2f5a-4971-a949-a09fa387f954","18-24","男性","長崎県","無職","1000万円以上","大学院卒","既婚","テクノロジー","スマホ中心"
"2a56f826-0248-4970-b8b0-6d1b2ef3e5e2","55-64","その他","青森県","アーティスト","1000万円以上","高卒","既婚","音楽","スマホ中心"
